cost_obs,qaly_obs,cost_aed,qaly_aed,cost_mla,qaly_mla,cost_mlg,qaly_mlg,dc_mla_obs,dq_mla_obs,dc_mla_aed,dq_mla_aed,dc_mlg_obs,dq_mlg_obs,dc_mlg_aed,dq_mlg_aed,dc_mlg_mla,dq_mlg_mla,dc_aed_obs,dq_aed_obs
10731.543937248898,6.990230827880102,8084.96341697707,7.012735473761239,8109.45916746761,7.010229206360137,7880.16280266254,7.023931244723682,-2622.084769781288,0.01999837848003505,24.49575049054056,-0.002506267401102491,-2851.381134586358,0.033700416843580605,-204.8006143145294,0.011195770962443063,-229.29636480506997,0.013702038363545554,-2646.5805202718284,0.02250464588113754
4161.268352396427,6.2711886516158915,5005.173579828296,6.278966538673718,4043.802797868991,6.281841220764359,4255.077472036571,6.295079164474757,-117.46555452743587,0.01065256914846735,-961.3707819593051,0.002874682090641123,93.80911964014376,0.023890512858865343,-750.0961077917254,0.016112625801039115,211.27467416757963,0.013237943710397992,843.9052274318692,0.007777887057826227
8539.171470816604,5.833049334160234,7468.341043990582,5.848717078181891,7687.537311538013,5.84319460404215,7490.550059761786,5.8505728731074065,-851.6341592785911,0.010145269881916441,219.19626754743058,-0.0055224741397408295,-1048.621411054818,0.017523538947172845,22.209015771203667,0.0018557949255155748,-196.9872517762269,0.007378269065256404,-1070.8304268260217,0.01566774402165727
5824.830540415754,6.839991272058911,4419.892764962079,6.8570944195061365,4163.403281551119,6.856400786088836,4460.128441446742,6.864694707363882,-1661.4272588646345,0.016409514029924743,-256.48948341096,-0.0006936334173008873,-1364.7020989690118,0.024703435304971322,40.23567648466269,0.007600287857745691,296.7251598956227,0.008293921275046579,-1404.9377754536745,0.01710314744722563
7128.353664858528,6.520828238769586,7528.1252571913,6.529845134059391,6555.889831448457,6.528838551618197,6044.19168444123,6.535330609646904,-572.463833410071,0.008010312848610646,-972.2354257428433,-0.001006582441194226,-1084.1619804172979,0.014502370877317539,-1483.9335727500702,0.005485475587512667,-511.6981470072269,0.006492058028706893,399.77159233277234,0.009016895289804872
10713.131977254354,6.364577970552702,8840.443184058902,6.400630002481167,9268.00153101639,6.388055971580308,10231.4332843405,6.400328993943028,-1445.130446237963,0.023478001027606332,427.55834695748854,-0.012574030900858624,-481.69869291385294,0.03575102339032643,1390.9901002815986,-0.00030100853813852524,963.4317533241101,0.012273022362720098,-1872.6887931954516,0.036052031928464956
7598.761301231185,6.186202981579734,7499.392767944081,6.1909430849808675,7423.175868709397,6.189925162292485,8862.288353349799,6.194861545337684,-175.58543252178788,0.0037221807127512108,-76.2168992346842,-0.0010179226883826331,1263.527052118614,0.008658563757950155,1362.8955854057176,0.003918460356816311,1439.1124846404018,0.004936383045198944,-99.36853328710367,0.004740103401133844
6038.2256424221105,6.690193671084584,4820.447119592249,6.71156504590309,4841.787626795764,6.709014366276862,8641.997903176996,6.71924227811324,-1196.438015626347,0.018820695192277803,21.34050720351479,-0.002550679626228458,2603.772260754886,0.029048607028656193,3821.5507835847475,0.007677232210149931,3800.2102763812327,0.01022791183637839,-1217.7785228298617,0.02137137481850626
6876.44081107279,6.7519119654161655,6651.4814243156525,6.780253069673664,6495.339165254072,6.7753776965559585,7075.678728440219,6.789726602466936,-381.10164581871777,0.023465731139793,-156.14225906158026,-0.004875373117705806,199.23791736742896,0.03781463705077037,424.1973041245665,0.009473532793271566,580.3395631861467,0.014348905910977372,-224.9593867571375,0.028341104257498806
11471.018564780808,6.488843932582724,9502.220797541368,6.517363475961827,8900.982755569854,6.5183695487209565,8348.434485294838,6.542153915133142,-2570.0358092109545,0.029525616138232458,-601.2380419715137,0.0010060727591296725,-3122.5840794859705,0.05330998255041752,-1153.7863122465296,0.024790439171314738,-552.548270275016,0.023784366412185065,-1968.7977672394409,0.028519543379102785
